-33.9120925, 18.4120025, High Level	

-33.940921, 18.418955, Highlands	

-33.907845, 18.40252133, Hill	

-33.6968455, 18.4418185, Hoffe North	

-33.7113675, 18.4462595, Hoffe South	

-33.746634, 18.44226, Hol Bay	

-33.958326, 18.38603, Horak	

-33.960208, 18.378446, Houghton	

-34.045324, 18.358957, Hout Bay	

-33.687653, 18.448467, Human	

-33.805048, 18.4944975, Humewood	

-34.02922, 18.35679, Imizamo Yethu	

-33.596579, 18.484313, Industrial	

-33.9192615, 18.3903545, Irwinton	

-33.8281105, 18.5014415, Janssens	

-33.592514, 18.489724, Johan Heyns	

-33.5880565, 18.4917295, John Dreyer	

-33.584396, 18.4783335, John Van Niekerk	

-33.5481595, 18.487344, Kehrweider	

-33.921162, 18.383092, Kei Apple	

-33.685288, 18.452194, Kemp	

-33.9289845, 18.4587635, Kent	

-33.823963, 18.530958, Killarney	

-33.799121, 18.4604345, Kleinbaai	

-33.924226, 18.38344, Kloof	

-33.942032, 18.3949265, Kloof Nek	

-33.55025, 18.501608, Knysna	

-33.970384, 18.371346, Koeel Bay	

-33.92429933, 18.379657, Koosani	

-33.910803, 18.3986135, Kort	

-33.8632515, 18.512662, Kunene	

-33.7818475, 18.4525415, La Paloma	

-33.8916815, 18.4853615, Lagoon Beach	

-34.0364735, 18.349243, Lancaster	

-33.931771, 18.452966, Lawley	

-33.687021, 18.454849, Le Sueur	

-33.923893, 18.416388, Leeuwen	

-33.9010215, 18.4019435, Lighthouse	

-33.815672, 18.496345, Link	

-33.544657, 18.484144, Lisboa	

-34.00625667, 18.34751467, Llandudno	

-33.912655, 18.398721, Llkley	

-33.9112485, 18.389561, London	

-33.922527, 18.419063, Longmarket	

-33.689899, 18.452827, Losperds	

-33.597584, 18.478967, Louwtjie Rothman	

-33.926539, 18.4247455, Lower Buitenkant	

-33.955426, 18.377751, Lower Camps Bay	

-33.9285545, 18.41216, Lower Kloof	

-33.918776, 18.42316, Lower Long	

-33.918414, 18.422392, Lower Loop	

-33.93518, 18.412213, Lower Reservoir	

